id,code,name,country_id,transport_id/id
l10n_mx_wbl_stationsEF085,EF085,Edmundo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF086,EF086,La Colorada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF087,EF087,Urbieta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF088,EF088,Pacheco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF089,EF089,Alamillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF090,EF090,La Sección,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF091,EF091,Dpal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF092,EF092,Carlos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF093,EF093,Camacho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF094,EF094,Fuertes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF095,EF095,San Isidro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF096,EF096,Symon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF097,EF097,Ryvas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF098,EF098,Acacio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF099,EF099,La Mancha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF100,EF100,Darías,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF101,EF101,Calvo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF102,EF102,El Centinela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF103,EF103,Peralta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF104,EF104,Otto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF105,EF105,La Flor,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF106,EF106,Jimulco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF107,EF107,Los Trizar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF108,EF108,Jalisco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF109,EF109,Amador,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF110,EF110,Picardías,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF111,EF111,Nazareno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF112,EF112,Mieleras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF113,EF113,La Perla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF114,EF114,Torreón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF115,EF115,Torreón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF116,EF116,AI. IANZA,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF117,EF117,Gomez Palacio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF118,EF118,El Vergel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF119,EF119,NOE,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF120,EF120,Cadena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF121,EF121,Maravasco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF122,EF122,Bermejillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF123,EF123,Sierrita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF124,EF124,Peronal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF125,EF125,Banderas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF126,EF126,Conejos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF127,EF127,El Bolsón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF128,EF128,Yermo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF129,EF129,Ceballos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF130,EF130,Zavalza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF131,EF131,Escalón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF132,EF132,Asunsolo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF133,EF133,Rellano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF134,EF134,Mugoz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF135,EF135,Corralitos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF136,EF136,Lolita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF137,EF137,Jimenez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF138,EF138,La Reforma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF139,EF139,Díaz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF140,EF140,La Enramada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF141,EF141,Florido,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF142,EF142,Santa Rosalía Camargo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF143,EF143,La Sección,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF144,EF144,La Cruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF145,EF145,Aurelio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF146,EF146,Concho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF147,EF147,Saucillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF148,EF148,Armendáriz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF149,EF149,Rosetilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF150,EF150,Las Delicias,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF151,EF151,Meoqui,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF152,EF152,Consuelo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF153,EF153,Hondonada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF154,EF154,Bachimba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF155,EF155,Abraham González,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF156,EF156,Francisco Villa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF157,EF157,Horcasitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF158,EF158,Los Martinez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF159,EF159,Mapula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF160,EF160,Alberto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF161,EF161,Morse,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF162,EF162,Tabalaopa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF163,EF163,Chihuahua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF164,EF164,Cuilty,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF165,EF165,Corral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF166,EF166,Molinar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF167,EF167,Terrazas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF168,EF168,Sauz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF169,EF169,Pirale,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF170,EF170,Encinillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF171,EF171,Parrita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF172,EF172,Ojo Laguna,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF173,EF173,Arados,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF174,EF174,Mocho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF175,EF175,Loaeza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF176,EF176,Gallego,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF177,EF177,El Sueco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF178,EF178,Chavatito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF179,EF179,Moctezuma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF180,EF180,Las Minas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF181,EF181,Vado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF182,EF182,Carrizal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF183,EF183,Ahumada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF184,EF184,Juan Jose,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF185,EF185,Lucero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF186,EF186,Ranchería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF187,EF187,Candelaria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF188,EF188,Los Médanos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF189,EF189,Samalayuca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF190,EF190,Desierto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF191,EF191,Meseta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF192,EF192,Ciudad Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF193,EF193,Iturbe,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF194,EF194,Embarcadero Central,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF195,EF195,Tlaxcoapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF196,EF196,Tetepango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF197,EF197,Valentín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF198,EF198,El Gorrión,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF199,EF199,Rosal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF200,EF200,General Zaragoza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF201,EF201,Benito Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF202,EF202,Tlaxiaca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF203,EF203,Tecamatl,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF204,EF204,Concepción,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF205,EF205,Los Lobos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF206,EF206,Garma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF207,EF207,Valle de Santiago,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF208,EF208,Covadonga,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF209,EF209,Brande,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF210,EF210,La Bolsa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF211,EF211,Jaral del Progreso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF212,EF212,Cuarta Parte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF213,EF213,La Cuesta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF214,EF214,Teresa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF215,EF215,Noche Buena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF216,EF216,Marfol,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF217,EF217,Guanajuato,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF218,EF218,AEDO,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF219,EF219,Dinamita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF220,EF220,Buenavista,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF221,EF221,Huehuetoca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF222,EF222,Tlaltepoxco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF223,EF223,Tula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF224,EF224,Daxthi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF225,EF225,Aragón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF226,EF226,Dazu,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF227,EF227,Pachuquilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF228,EF228,Polotitlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF229,EF229,Palmillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF230,EF230,San Juan del Rio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF231,EF231,Ahorcado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF232,EF232,La Griega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF233,EF233,Querétaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF234,EF234,Valle de México,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF235,EF235,Lechería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF236,EF236,Cuautitlán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF237,EF237,Teoloyucan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF238,EF238,Huehuetoca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF239,EF239,San Sebastián,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF240,EF240,Apaxco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF241,EF241,Vito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF242,EF242,Calera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF243,EF243,Bojay,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF244,EF244,Teocalco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF245,EF245,Carrasco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF246,EF246,Endo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF247,EF247,Magua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF248,EF248,Sayula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF249,EF249,Rancho Nuevo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF250,EF250,Escandón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF251,EF251,Aragón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF252,EF252,Nopala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF253,EF253,Mejia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF254,EF254,Huichapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF255,EF255,San Jose de Atlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF256,EF256,Atlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF257,EF257,El Zapote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF258,EF258,Rayón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF259,EF259,Cambalache,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF260,EF260,Mercader,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF261,EF261,Bernal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF262,EF262,San Nicolás,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF263,EF263,La Llave,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF264,EF264,La Fuente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF265,EF265,Noria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF266,EF266,Viborillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF267,EF267,Fertimex,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF268,EF268,Las Adjuntas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF269,EF269,Mariscala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF270,EF270,Cosio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF271,EF271,Jocoqui,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF272,EF272,Escobedo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF273,EF273,Comonfort,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF274,EF274,Rinconcillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF275,EF275,Dolores Hidalgo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF276,EF276,Rio Laja,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF277,EF277,Villa de Reyes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF278,EF278,Jesus Maria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF279,EF279,La Pila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF280,EF280,Esparita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF281,EF281,San Luis Potosí,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF282,EF282,Perasco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF283,EF283,Pinto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF284,EF284,Arriola,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF285,EF285,Bocas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF286,EF286,Enramada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF287,EF287,Moctezuma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF288,EF288,Venado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF289,EF289,Laborcilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF290,EF290,Charcas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF291,EF291,Laguna Seca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF292,EF292,El Cubo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF293,EF293,Berrendo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF294,EF294,La Maroma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF295,EF295,Coronados,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF296,EF296,Madley,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF297,EF297,Catorce,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF298,EF298,Poblazon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF299,EF299,Collado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF300,EF300,Venegas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF301,EF301,La Trueba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF302,EF302,San Vicente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF303,EF303,El Salado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF304,EF304,San Salvador,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF305,EF305,La Ventura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF306,EF306,Huron,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF307,EF307,Santa Elena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF308,EF308,Ledezma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF309,EF309,La Zacatera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF310,EF310,Gomez Farías,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF311,EF311,San Miguel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF312,EF312,Guillermo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF313,EF313,El Cobre,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF314,EF314,Benjamin Méndez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF315,EF315,Agua Nueva,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF316,EF316,Encantada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF317,EF317,Angostura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF318,EF318,Saltillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF319,EF319,Almacenes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF320,EF320,ZINCAMEX,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF321,EF321,Rojas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF322,EF322,Ramiro E. Martinez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF323,EF323,Ramos Arizpe,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF324,EF324,Santa Maria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF325,EF325,Ojo Caliente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF326,EF326,Higueras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF327,EF327,La Mariposa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF328,EF328,Rinconada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF329,EF329,Los Fierros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF330,EF330,Soledad,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF331,EF331,Garcia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF332,EF332,Alcali,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF333,EF333,Durazno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF334,EF334,Santa Catarina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF335,EF335,Leona,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF336,EF336,Monterrey,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF337,EF337,Cortavia 9,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF338,EF338,Ramón Travieso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF339,EF339,Topo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF340,EF340,Leal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF341,EF341,Salinas Victoria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF342,EF342,Morales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF343,EF343,El Puerto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF344,EF344,Álamo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF345,EF345,Villaldama,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF346,EF346,Bustamante,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF347,EF347,Golondrinas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF348,EF348,Candela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF349,EF349,Brasil,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF350,EF350,Lampazos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF351,EF351,Naranjo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF352,EF352,Rodriguez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF353,EF353,Anáhuac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF354,EF354,Huizachito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF355,EF355,Jarita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF356,EF356,Sanchez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF357,EF357,Sección Sanchez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF358,EF358,Nuevo Laredo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF359,EF359,Montelongo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF360,EF360,Delgadillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF361,EF361,Siete Reales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF362,EF362,Lourdes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF363,EF363,San Luis de la Paz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF364,EF364,Pozos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF365,EF365,Vanegas de Abajo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF366,EF366,Tepiche,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF367,EF367,San Isidro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF368,EF368,Cedral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF369,EF369,Las Tuzas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF370,EF370,La Cabra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF371,EF371,San Jose de las Trojes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF372,EF372,Matehuala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF373,EF373,Chichimequillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF374,EF374,Puerto Carrozas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF375,EF375,San José Iturbide,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF376,EF376,Presa de la Cebada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF377,EF377,Ing. Buchaman Lopez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF378,EF378,Piedra de Lumbre,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF379,EF379,Parritas,MX,l10n_mx_wbl_transport_04
