id,code,name,division
l10n_mx_wbl_dangerous_material_M0195,M0195,"CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE (Producto o material explosivo)",1.2C
l10n_mx_wbl_dangerous_material_M0196,M0196,TORPEDOS con carga explosiva (Producto o material explosivo),1.1E
l10n_mx_wbl_dangerous_material_M0197,M0197,TORPEDOS con carga explosiva (Producto o material explosivo),1.1
l10n_mx_wbl_dangerous_material_M0198,M0198,"EXPLOSIVO PARA VOLADURAS, TIPO B (Producto o material explosivo)",1.5D
l10n_mx_wbl_dangerous_material_M0199,M0199,"EXPLOSIVO PARA VOLADURAS, TIPO E (Producto o material explosivo)",1.5D
l10n_mx_wbl_dangerous_material_M0200,M0200,ARTIFICIOS DE PIROTECNIA (Producto o material explosivo),1.1G
l10n_mx_wbl_dangerous_material_M0201,M0201,ARTIFICIOS DE PIROTECNIA (Producto o material explosivo),1.2G
l10n_mx_wbl_dangerous_material_M0202,M0202,ARTIFICIOS DE PIROTECNIA (Producto o material explosivo),1.3G
l10n_mx_wbl_dangerous_material_M0203,M0203,ARTIFICIOS DE PIROTECNIA (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0204,M0204,ARTIFICIOS DE PIROTECNIA (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0205,M0205,"CARTUCHOS DE FOGUEO PARA ARMAS, o CARTUCHOS DE FOGUEO PARA ARMAS DE PEQUEÑO CALIBRE,  (Producto o material explosivo)",1.4C
l10n_mx_wbl_dangerous_material_M0206,M0206,"CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE (Producto o material explosivo)",1.4C
l10n_mx_wbl_dangerous_material_M0207,M0207,"NITROCELULOSA seca o humedecida con menos del 25 %, en masa, de agua (o de alcohol) (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0208,M0208,"NITROCELULOSA no modificada o plastificada con menos del 18 %, en masa, de plastificante (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0209,M0209,"NITROCELULOSA HUMEDECIDA con un mínimo del 25 %, en masa, de alcohol (Producto o material explosivo)",1.3C
l10n_mx_wbl_dangerous_material_M0210,M0210,"NITROCELULOSA PLASTIFICADA con un mínimo del 18 %, en masa, de plastificante (Producto o material explosivo)",1.3C
l10n_mx_wbl_dangerous_material_M0211,M0211,PROYECTILES con carga explosiva (Producto o material explosivo),1.4D
l10n_mx_wbl_dangerous_material_M0212,M0212,PROYECTILES inertes con trazador (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0213,M0213,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.2D
l10n_mx_wbl_dangerous_material_M0214,M0214,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.4D
l10n_mx_wbl_dangerous_material_M0215,M0215,"CARTUCHOS PARA ARMAS, con carga explosiva (Producto o material explosivo)",1.4
l10n_mx_wbl_dangerous_material_M0216,M0216,"OBJETOS EXPLOSIVOS, N.E.P.",1.4S
l10n_mx_wbl_dangerous_material_M0217,M0217,"OBJETOS EXPLOSIVOS, N.E.P.",1.4B
l10n_mx_wbl_dangerous_material_M0218,M0218,"OBJETOS EXPLOSIVOS, N.E.P.",1.4C
l10n_mx_wbl_dangerous_material_M0219,M0219,"OBJETOS EXPLOSIVOS, N.E.P.",1.4D
l10n_mx_wbl_dangerous_material_M0220,M0220,"OBJETOS EXPLOSIVOS, N.E.P.",1.4G
l10n_mx_wbl_dangerous_material_M0221,M0221,"OBJETOS EXPLOSIVOS, N.E.P.",1.1L
l10n_mx_wbl_dangerous_material_M0222,M0222,"OBJETOS EXPLOSIVOS, N.E.P.",1.2L
l10n_mx_wbl_dangerous_material_M0223,M0223,"OBJETOS EXPLOSIVOS, N.E.P.",1.3L
l10n_mx_wbl_dangerous_material_M0224,M0224,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.1L
l10n_mx_wbl_dangerous_material_M0225,M0225,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.2L
l10n_mx_wbl_dangerous_material_M0226,M0226,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.3L
l10n_mx_wbl_dangerous_material_M0227,M0227,CONJUNTOS DE DETONADORES NO ELÉCTRICOS para voladuras (Producto o material explosivo),1.1B
l10n_mx_wbl_dangerous_material_M0228,M0228,CONJUNTOS DE DETONADORES NO ELÉCTRICOS para voladuras (Producto o material explosivo),1.4B
l10n_mx_wbl_dangerous_material_M0229,M0229,MUNICIONES DE EJERCICIOS (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0230,M0230,MUNICIONES PARA ENSAYOS (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0231,M0231,DETONADORES PARA MUNICIONES (Producto o material explosivo),1.2B
l10n_mx_wbl_dangerous_material_M0232,M0232,DETONADORES PARA MUNICIONES (Producto o material explosivo),1.4B
l10n_mx_wbl_dangerous_material_M0233,M0233,DETONADORES PARA MUNICIONES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0234,M0234,ESPOLETAS DETONANTES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0235,M0235,ESPOLETAS DE IGNICIÓN (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0236,M0236,"CABEZAS DE COMBATE PARA COHETES, con carga explosiva (Producto o material explosivo)",1.1
l10n_mx_wbl_dangerous_material_M0237,M0237,"CABEZAS DE COMBATE PARA COHETES, con carga dispersora o carga expulsora (Producto o material explosivo)",1.4D
l10n_mx_wbl_dangerous_material_M0238,M0238,"CABEZAS DE COMBATE PARA COHETES, con carga dispersora o carga expulsora (Producto o material explosivo)",1.4
l10n_mx_wbl_dangerous_material_M0239,M0239,"GRANADAS DE EJERCICIOS, de mano o de fusil (Producto o material explosivo)",1.2G
l10n_mx_wbl_dangerous_material_M0240,M0240,ARTIFICIOS MANUALES DE PIROTECNIA PARA SEÑALES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0241,M0241,CARGAS EXPLOSIVAS PARA SONDEOS (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0242,M0242,CARGAS EXPLOSIVAS PARA SONDEOS (Producto o material explosivo),1.2D
l10n_mx_wbl_dangerous_material_M0243,M0243,CEBOS TUBULARES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0244,M0244,CEBOS DEL TIPO DE CÁPSULA (Producto o material explosivo),1.1B
l10n_mx_wbl_dangerous_material_M0245,M0245,CEBOS DEL TIPO DE CÁPSULA (Producto o material explosivo),1.4B
l10n_mx_wbl_dangerous_material_M0246,M0246,VAINAS DE CARTUCHOS VACÍOS CON CEBO (Producto o material explosivo),1.4C
l10n_mx_wbl_dangerous_material_M0247,M0247,OBJETOS PIROFÓRICOS (Producto o material explosivo),1.2L
l10n_mx_wbl_dangerous_material_M0248,M0248,CARTUCHOS DE ACCIONAMIENTO (Producto o material explosivo),1.2C
l10n_mx_wbl_dangerous_material_M0249,M0249,"COMPONENTES DE CADENAS DE EXPLOSIVOS, N.E.P. (Producto o material explosivo)",1.2B
l10n_mx_wbl_dangerous_material_M0250,M0250,"COMPONENTES DE CADENAS DE EXPLOSIVOS, N.E.P. (Producto o material explosivo)",1.4B
l10n_mx_wbl_dangerous_material_M0251,M0251,"COMPONENTES DE CADENAS DE EXPLOSIVOS, N.E.P. (Producto o material explosivo)",1.4S
l10n_mx_wbl_dangerous_material_M0252,M0252,5-NITROBENZOTRIAZOL (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0253,M0253,ÁCIDO TRINITRO- BENCENOSULFÓNICO (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0254,M0254,TRINITROFLUORENONA (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0255,M0255,"TRINITROTOLUENO (TNT) Y TRINITROBENCENO, MEZCLA DE, o TRINITROTOLUENO (TNT) Y HEXANITROESTILBENO, MEZCLA DE (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0256,M0256,"TRINITROTOLUENO (TNT) CON TRINITROBENCENO Y HEXANITROESTILBENO, MEZCLA DE (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0257,M0257,TRITONAL (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0258,M0258,"CICLOTRIMETILENTRINITRAMI NA (CICLONITA; HEXÓGENO; RDX) Y CICLOTETRAMETILEN-TETRANITRAMINA (OCTÓGENO; HMX), MEZCLA DE, HUMEDECIDAS, con un mínimo del 15 %, en masa, de agua, o CICLOTRIMETILEN-TRINITRAMINA (CICLONITA; HEXÓGENO; RDX) Y CICLOTETRAMETILEN-TETRANITRAMINA (OCTÓGENO; HMX) DESENSIBILIZADAS, MEZCLA DE con un mínimo del 10 %, en masa, de flemador (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0259,M0259,HEXANITROESTILBENO (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0260,M0260,HEXOTONAL (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0261,M0261,"TRINITRORRESORCINOL (TRINITRORRESORCINA; ÁCIDO ESTÍFNICO) HUMEDECIDO con un mínimo del 20 %, en masa, de agua o de una mezcla de alcohol y agua (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0262,M0262,"MOTORES DE COHETE, DE COMBUSTIBLE LÍQUIDO (Producto o material explosivo)",1.2J
l10n_mx_wbl_dangerous_material_M0263,M0263,"MOTORES DE COHETE, DE COMBUSTIBLE LÍQUIDO (Producto o material explosivo)",1.3J
l10n_mx_wbl_dangerous_material_M0264,M0264,"COHETES DE COMBUSTIBLE LÍQUIDO, con carga explosiva (Producto o material explosivo)",1.1J
l10n_mx_wbl_dangerous_material_M0265,M0265,"COHETES DE COMBUSTIBLE LÍQUIDO, con carga explosiva (Producto o material explosivo)",1.2J
l10n_mx_wbl_dangerous_material_M0266,M0266,"BOMBAS QUE CONTIENEN UN LÍQUIDO INFLAMABLE, con carga explosiva (Producto o material explosivo)",1.1J
l10n_mx_wbl_dangerous_material_M0267,M0267,"BOMBAS QUE CONTIENEN UN LÍQUIDO INFLAMABLE, con carga explosiva (Producto o material explosivo)",1.2J
l10n_mx_wbl_dangerous_material_M0268,M0268,"SULFURO DE DIPICRILO seco o humedecido con menos del 10 %, en masa, de agua (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0269,M0269,PERCLORATO DE AMONIO (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0270,M0270,BENGALAS AÉREAS (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0271,M0271,BENGALAS AÉREAS (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0272,M0272,CARTUCHOS DE SEÑALES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0273,M0273,DINITROSOBENCENO (Producto o material explosivo),1.3C
l10n_mx_wbl_dangerous_material_M0274,M0274,ÁCIDO TETRAZOL-1-ACÉTICO (Producto o material explosivo),1.4C
l10n_mx_wbl_dangerous_material_M0275,M0275,ESPOLETAS DETONANTES con dispositivos de protección (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0276,M0276,ESPOLETAS DETONANTES con dispositivos de protección (Producto o material explosivo),1.2D
l10n_mx_wbl_dangerous_material_M0277,M0277,ESPOLETAS DETONANTES con dispositivos de protección (Producto o material explosivo),1.4D
l10n_mx_wbl_dangerous_material_M0278,M0278,"TETRANITRATO DE PENTAERITRITA (TETRANITRATO DE PENTAERITRITOL; TNPE) con un mínimo del 7 %, en masa, de cera (Producto o material explosivo)",1.1D
l10n_mx_wbl_dangerous_material_M0279,M0279,"CARTUCHOS PARA ARMAS, con carga explosiva (Producto o material explosivo)",1.4E
l10n_mx_wbl_dangerous_material_M0280,M0280,CARTUCHOS DE FOGUEO PARA ARMAS  (Producto o material explosivo),1.2C
l10n_mx_wbl_dangerous_material_M0281,M0281,CARGAS PROPULSORAS DE ARTILLERÍA (Producto o material explosivo),1.2C
l10n_mx_wbl_dangerous_material_M0282,M0282,CARGAS PROPULSORAS (Producto o material explosivo),1.2C
l10n_mx_wbl_dangerous_material_M0283,M0283,"CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE (Producto o material explosivo)",1.3C
l10n_mx_wbl_dangerous_material_M0284,M0284,BENGALAS DE SUPERFICIE (Producto o material explosivo),1.1G
l10n_mx_wbl_dangerous_material_M0285,M0285,BENGALAS DE SUPERFICIE (Producto o material explosivo),1.2G
l10n_mx_wbl_dangerous_material_M0286,M0286,BENGALAS AÉREAS (Producto o material explosivo),1.1G
l10n_mx_wbl_dangerous_material_M0287,M0287,BENGALAS AÉREAS (Producto o material explosivo),1.2G
l10n_mx_wbl_dangerous_material_M0288,M0288,PROYECTILES inertes con trazador (Producto o material explosivo),1.3G
l10n_mx_wbl_dangerous_material_M0289,M0289,PROYECTILES inertes con trazador (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0290,M0290,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.2
l10n_mx_wbl_dangerous_material_M0291,M0291,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.4
l10n_mx_wbl_dangerous_material_M0292,M0292,OBJETOS PIROTÉCNICOS para usos técnicos (Producto o material explosivo),1.1G
l10n_mx_wbl_dangerous_material_M0293,M0293,OBJETOS PIROTÉCNICOS para usos técnicos (Producto o material explosivo),1.2G
l10n_mx_wbl_dangerous_material_M0294,M0294,OBJETOS PIROTÉCNICOS para usos técnicos (Producto o material explosivo),1.3G
l10n_mx_wbl_dangerous_material_M0295,M0295,OBJETOS PIROTÉCNICOS para usos técnicos (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0296,M0296,OBJETOS PIROTÉCNICOS para usos técnicos (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0297,M0297,"GALLETA DE PÓLVORA HUMEDECIDA con un mínimo del 17 %, en masa, de alcohol (Producto o material explosivo)",1.1C
l10n_mx_wbl_dangerous_material_M0298,M0298,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.2G
l10n_mx_wbl_dangerous_material_M0299,M0299,PROYECTILES con carga dispersora o carga expulsora (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0300,M0300,COHETES con carga expulsora (Producto o material explosivo),1.2C
l10n_mx_wbl_dangerous_material_M0301,M0301,COHETES con carga expulsora (Producto o material explosivo),1.3C
l10n_mx_wbl_dangerous_material_M0302,M0302,COHETES con carga expulsora (Producto o material explosivo),1.4C
l10n_mx_wbl_dangerous_material_M0303,M0303,CARGAS HUECAS sin detonador (Producto o material explosivo),1.2D
l10n_mx_wbl_dangerous_material_M0304,M0304,CARGAS HUECAS sin detonador (Producto o material explosivo),1.4D
l10n_mx_wbl_dangerous_material_M0305,M0305,CARGAS HUECAS sin detonador (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0306,M0306,CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0307,M0307,CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador (Producto o material explosivo),1.2D
l10n_mx_wbl_dangerous_material_M0308,M0308,CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador (Producto o material explosivo),1.4D
l10n_mx_wbl_dangerous_material_M0309,M0309,"CARGAS EXPLOSIVAS PARA USOS CIVILES, sin detonador (Producto o material explosivo)",1.4S
l10n_mx_wbl_dangerous_material_M0310,M0310,"VAINAS COMBUSTIBLES VACÍAS, SIN CEBO (Producto o material explosivo)",1.4C
l10n_mx_wbl_dangerous_material_M0311,M0311,"VAINAS COMBUSTIBLES VACÍAS, SIN CEBO (Producto o material explosivo)",1.3C
l10n_mx_wbl_dangerous_material_M0312,M0312,ÁCIDO 5-MERCAPTO- TETRAZOL-1-ACÉTICO (Producto o material explosivo),1.4C
l10n_mx_wbl_dangerous_material_M0313,M0313,"TORPEDOS DE COMBUSTIBLE LÍQUIDO, con o sin carga explosiva (Producto o material explosivo)",1.1J
l10n_mx_wbl_dangerous_material_M0314,M0314,"TORPEDOS DE COMBUSTIBLE LÍQUIDO, con cabeza inerte (Producto o material explosivo)",1.3J
l10n_mx_wbl_dangerous_material_M0315,M0315,TORPEDOS con carga explosiva (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0316,M0316,"GRANADAS DE EJERCICIOS, de mano o de fusil (Producto o material explosivo)",1.4G
l10n_mx_wbl_dangerous_material_M0317,M0317,COHETES LANZACABOS (Producto o material explosivo),1.4G
l10n_mx_wbl_dangerous_material_M0318,M0318,INFLAMADORES (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0319,M0319,DETONADORES NO ELÉCTRICOS para voladuras (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0320,M0320,DETONADORES ELÉCTRICOS para voladuras (Producto o material explosivo),1.4S
l10n_mx_wbl_dangerous_material_M0321,M0321,CARGAS EXPLOSIVAS CON AGLUTINANTE PLÁSTICO,1.1D
l10n_mx_wbl_dangerous_material_M0322,M0322,CARGAS EXPLOSIVAS CON AGLUTINANTE PLÁSTICO,1.2D
l10n_mx_wbl_dangerous_material_M0323,M0323,CARGAS EXPLOSIVAS CON AGLUTINANTE PLÁSTICO,1.4D
l10n_mx_wbl_dangerous_material_M0324,M0324,CARGAS EXPLOSIVAS CON AGLUTINANTE PLÁSTICO,1.4S
l10n_mx_wbl_dangerous_material_M0325,M0325,"COMPONENTES DE CADENAS DE EXPLOSIVOS, N.E.P. (Producto o material explosivo)",1.1B
l10n_mx_wbl_dangerous_material_M0326,M0326,"OBJETOS EXPLOSIVOS, N.E.P.",1.1C
l10n_mx_wbl_dangerous_material_M0327,M0327,"OBJETOS EXPLOSIVOS, N.E.P.",1.1D
l10n_mx_wbl_dangerous_material_M0328,M0328,"OBJETOS EXPLOSIVOS, N.E.P.",1.1E
l10n_mx_wbl_dangerous_material_M0329,M0329,"OBJETOS EXPLOSIVOS, N.E.P.",1.1
l10n_mx_wbl_dangerous_material_M0330,M0330,"OBJETOS EXPLOSIVOS, N.E.P.",1.2C
l10n_mx_wbl_dangerous_material_M0331,M0331,"OBJETOS EXPLOSIVOS, N.E.P.",1.2D
l10n_mx_wbl_dangerous_material_M0332,M0332,"OBJETOS EXPLOSIVOS, N.E.P.",1.2E
l10n_mx_wbl_dangerous_material_M0333,M0333,"OBJETOS EXPLOSIVOS, N.E.P.",1.2
l10n_mx_wbl_dangerous_material_M0334,M0334,"OBJETOS EXPLOSIVOS, N.E.P.",1.3C
l10n_mx_wbl_dangerous_material_M0335,M0335,"OBJETOS EXPLOSIVOS, N.E.P.",1.4E
l10n_mx_wbl_dangerous_material_M0336,M0336,"OBJETOS EXPLOSIVOS, N.E.P.",1.4
l10n_mx_wbl_dangerous_material_M0337,M0337,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.1A
l10n_mx_wbl_dangerous_material_M0338,M0338,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.1C
l10n_mx_wbl_dangerous_material_M0339,M0339,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.1D
l10n_mx_wbl_dangerous_material_M0340,M0340,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.1G
l10n_mx_wbl_dangerous_material_M0341,M0341,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.3C
l10n_mx_wbl_dangerous_material_M0342,M0342,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.3G
l10n_mx_wbl_dangerous_material_M0343,M0343,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.4C
l10n_mx_wbl_dangerous_material_M0344,M0344,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.4D
l10n_mx_wbl_dangerous_material_M0345,M0345,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.4S
l10n_mx_wbl_dangerous_material_M0346,M0346,"SUSTANCIAS EXPLOSIVAS MUY INSENSIBLES (SUSTANCIAS EMI), N.E.P. (Producto o material explosivo)",1.5D
l10n_mx_wbl_dangerous_material_M0347,M0347,CICLOTRIMETILEN- TRINITRAMINA (CICLONITA; HEXÓGENO; RDX) DESENSIBILIZADA,1.1D
l10n_mx_wbl_dangerous_material_M0348,M0348,CICLOTETRAMETILEN- TETRANITRAMINA (OCTÓGENO; HMX) DESENSIBILIZADA,1.1D
l10n_mx_wbl_dangerous_material_M0349,M0349,"SUSTANCIAS EXPLOSIVAS, N.E.P.",1.4G
l10n_mx_wbl_dangerous_material_M0350,M0350,OBJETOS EXPLOSIVOS EXTREMADAMENTE INSENSIBLES (OBJETOS EEI) (Producto o material explosivo),1.6N
l10n_mx_wbl_dangerous_material_M0351,M0351,SEÑALES FUMÍGENAS (Producto o material explosivo),1.3G
l10n_mx_wbl_dangerous_material_M0352,M0352,MUNICIONES DE EJERCICIOS (Producto o material explosivo),1.3G
l10n_mx_wbl_dangerous_material_M0353,M0353,DINITROGLICOLURILO (DINGU) (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0354,M0354,NITROTRIAZOLONA (NTO) (Producto o material explosivo),1.1D
l10n_mx_wbl_dangerous_material_M0355,M0355,CARGAS PROPULSORAS (Producto o material explosivo),1.4C
l10n_mx_wbl_dangerous_material_M0356,M0356,"PETARDOS DE SEÑALES PARA FERROCARRILES, EXPLOSIVOS (Producto o material explosivo)",1.3G
l10n_mx_wbl_dangerous_material_M0357,M0357,"PETARDOS DE SEÑALES PARA FERROCARRILES, EXPLOSIVOS (Producto o material explosivo)",1.4G
l10n_mx_wbl_dangerous_material_M0358,M0358,"DISPOSITIVOS PORTADORES DE CARGAS HUECAS, CARGADOS, para perforación de pozos de petróleo, sin detonador (Producto o material explosivo)",1.4D
l10n_mx_wbl_dangerous_material_M0359,M0359,PROPULSANTE LÍQUIDO (Producto o material explosivo),1.3C
l10n_mx_wbl_dangerous_material_M0360,M0360,OCTONAL,1.1D
l10n_mx_wbl_dangerous_material_M0361,M0361,PROPULSANTE LÍQUIDO (Producto o material explosivo),1.1C
l10n_mx_wbl_dangerous_material_M0362,M0362,PROPULSANTE SÓLIDO (Producto o material explosivo),1.1C
l10n_mx_wbl_dangerous_material_M0363,M0363,PROPULSANTE SÓLIDO (Producto o material explosivo),1.3C
l10n_mx_wbl_dangerous_material_M0364,M0364,"CONJUNTOS DE DETONADORES, NO ELÉCTRICOS para voladuras (Producto o material explosivo)",1.4S
l10n_mx_wbl_dangerous_material_M0365,M0365,PROPULSANTE SÓLIDO (Producto o material explosivo),1.4C
